"GID","ALTERNATIVE_SYMBOL"
"106887622","SLPI"
"106887623","GHRH"
"106887625","SLPI"
"106887626","ADIG"
"106887629","EDEM2"
"106887630","TRPC4AP"
"106887632","MYH7B"
"106887633","YWHAB"
"106887634","TOP1"
"106887635","SOGA1"
"106887636","EIF2S2"
"106887637","PTPRT"
"106887639","STK4"
"106887638","RPL34"
"106887640","RPN2"
"106887641","ACSS2"
"106887642","PLCG1"
"106887644","SRC"
"106887645","SDC4"
"106887643","RPL34"
"106887646","CBFA2T2"
"106887647","CHMP4B"
"106887648","MANBAL"
"106887649","GSS"
"106887651","PIGT"
"106887652","DBNDD2"
"106887650","PAPSS1"
"106887653","BLCAP"
"106887655","RALY"
"106887656","MAFB"
"106887658","SOGA1"
"106887659","SGK2"
"106887657","EMCN"
"106887660","SLC2A5"
"106887661","CA6"
"106887662","TNFRSF1B"
"106887665","C1orf159"
"106887666","C1orf167"
"106887667","SSU72"
"106887668","PERM1"
"106887669","SSU72"
"106887670","CCNL2"
"106887671","SCNN1D"
"106887672","LOC106887672"
"106887673","TTLL10"
"106887674","SAMD11"
"106887675","PIK3CD"
"106887676","PEX14"
"106887677","AGTRAP"
"106887679","CLCN6"
"106887680","KIAA2013"
"106887681","LOC106887681"
"106887678","H2AFZ"
"106887682","CTRC"
"106887683","SRM"
"106887684","AURKAIP1"
"106887685","DRAXIN"
"106887686","DFFA"
"106887688","hes4"
"106887689","FAM132A"
"106887687","BDH2"
"106887690","LOC106887690"
"106887691","MRPL20"
"106887664","LOC106887664"
"106887692","TMEM88B"
"106887695","RNF223"
"106887696","PLEKHN1"
"106887697","CORT"
"106887699","LOC106887699"
"106887700","KIF1B"
"106887701","CCR8"
"106887700","KIF1C"
"106887702","NMNAT1"
"106887703","LZIC"
"106887705","RBP7"
"106887706","CTNNBIP1"
"106887704","CCR4"
"106887708","MFN2"
"106887709","TNFRSF8"
"106887710","MIIP"
"106887712","AADACL3"
"106887713","AADACL3"
"106887714","AADACL3"
"106887711","CX3CR1"
"106887715","AADACL3"
"106887716","AADACL3"
"106887717","AADACL3"
"106887718","LRRC38"
"106887719","C1orf158"
"106887720","PDPN"
"106887721","ENO1"
"106887722","PRDM2"
"106887723","PLOD1"
"106887724","CELA2A"
"106887726","VPS13D"
"106887728","TMEM201"
"106887729","RERE"
"106887732","CLSTN1"
"106887733","UBE4B"
"106887735","TARDBP"
"106887736","masp1"
"106887736","MASP2"
"106887739","ANGPTL7"
"106887740","mtor"
"106887741","NOC2L"
"106887742","TAS1R3"
"106887743","CPSF3L"
"106887744","CCK"
"106887746","PUSL1"
"106887747","CPTP"
"106887748","ACAP3"
"106887749","DVL1"
"106887750","SDF4"
"106887751","TNFRSF4"
"106887754","FBXO6"
"106887755","FBXO2"
"106887756","PTCHD2"
"106887757","UBE2J2"
"106887759","MXRA8"
"106887758","CRTAP"
"106887761","AGRN"
"106887762","PGD"
"106887763","APITD1"
"106887764","CASZ1"
"106887765","SPSB1"
"106887737","OSBP2"
"106887767","PIK3CD"
"106887768","B3GALT6"
"106887769","KAZN"
"106887770","TMEM51"
"106887771","STAC"
"106887773","UBIAD1"
"106887776","TMEM240"
"106887777","ATAD3A"
"106887778","EXOSC10"
"106887780","H6PD"
"106887781","FHAD1"
"106887779","DCLK3"
"106887783","LOC106887783"
"106887784","NPPB"
"106887785","SLC25A33"
"106887786","VWA1"
"106887787","KLHL17"
"106887788","MTHFR"
"106887789","KLHL6"
"106887790","MAP6D1"
"106887792","GPR148"
"106887793","AMER3"
"106887794","HS6ST1"
"106887791","SUSD5"
"106887795","ARHGEF4"
"106887796","FAM168B"
"106887797","YEATS2"
"106887798","YEATS2"
"106887799","KLHL24"
"106887800","PLEKHB2"
"106887801","PEX7"
"106887803","LOC106887803"
"106887804","SYTL2"
"106887805","CCDC83"
"106887806","NARS2"
"106887807","PICALM"
"106887809","C11orf73"
"106887808","TMC2"
"106887810","EED"
"106887811","TENM4"
"106887812","NTM"
"106887814","LOC106887814"
"106887815","NCAPD3"
"106887817","IGSF9B"
"106887818","LOC106887818"
"106887819","LOC106887819"
"106887816","FBXL2"
"106887823","GLB1L2"
"106887824","B3GAT1"
"106887822","MYBPC1"
"106887825","VPS26B"
"106887826","ACAD8"
"106887828","THYN1"
"106887827","MLH1"
"106887829","OPCML"
"106887830","JAM3"
"106887832","INPP1"
"106887833","RDH5"
"106887834","MCRS1"
"106887835","SPATS2"
"106887836","DCTN2"
"106887838","DNAJC22"
"106887839","LOC106887839"
"106887837","EEPD1"
"106887840","NFKBIA"
"106887841","IFT43"
"106887820","PRODH"
"106887842","FAM161B"
"106887843","FOXA1"
"106887846","JDP2"
"106887847","GPR176"
"106887845","SFRP4"
"106887850","ISM2"
"106887851","SYNDIG1L"
"106887853","GJD2"
"106887854","FOXG1"
"106887855","COCH"
"106887852","GPR141"
"106887857","LOC106887857"
"106887858","VIPAS39"
"106887859","FIP1L1"
"106887860","NOXRED1"
"106887861","POMT2"
"106887862","GPATCH2L"
"106887863","FOS"
"106887864","PGF"
"106887865","RPS6KL1"
"106887866","DLST"
"106887867","PROX2"
"106887868","FCF1"
"106887869","LOC106887869"
"106887871","COQ6"
"106887872","FBXO33"
"106887873","TTC6"
"106887874","NKX2-8"
"106887875","SNX6"
"106887876","LOC106887876"
"106887877","AVEN"
"106887878","CCDC177"
"106887879","TTC9"
"106887880","C14orf169"
"106887881","NPC2"
"106887882","CHRM5"
"106887883","LOC106887883"
"106887884","EMC7"
"106887885","RYR3"
"106887888","GSTZ1"
"106887890","NGB"
"106887891","DPH6"
"106887892","VRTN"
"106887894","PLEKHD1"
"106887895","ZC2HC1C"
"106887896","ACYP1"
"106887898","BATF"
"106887899","NKX2-1"
"106887900","CEP128"
"106887902","ADAM29"
"106887904","SAMD15"
"106887905","FSIP1"
"106887907","HECTD1"
"106887906","RPSA"
"106887908","STRN3"
"106887909","UBP1"
"106887914","NOVA1"
"106887916","LRRC74A"
"106887917","VSX2"
"106887920","ENTPD5"
"106887903","ASCC2"
"106887921","ALDH6A1"
"106887922","ANGEL1"
"106887923","VASH1"
"106887924","RBM25"
"106887926","ZFYVE1"
"106887927","NUMB"
"106887925","ARPP21"
"106887928","ACOT4"
"106887930","NUBPL"
"106887933","PCNX"
"106887934","PLEK2"
"106887935","EIF2S1"
"106887936","ATP6V1D"
"106887937","LOC106887937"
"106887938","SRP54"
"106887939","PPP2R3C"
"106887940","FAM177A1"
"106887941","CTAGE5"
"106887942","PNN"
"106887944","SNW1"
"106887945","ADCK1"
"106887946","ALKBH1"
"106887947","SLIRP"
"106887949","KIAA0247"
"106887950","YLPM1"
"106887951","ACTC1"
"106887952","SEC23A"
"106887953","GEMIN2"
"106887954","TRAPPC6B"
"106887957","SRP14"
"106887958","STON2"
"106887959","GTF2A1"
"106887960","SIPA1L1"
"106887962","EIF2B2"
"106887963","TTLL5"
"106887964","TGFB3"
"106887965","AKAP6"
"106887968","ARHGAP5"
"106887969","SLC39A9"
"106887970","ERH"
"106887971","srsf5"
"106887972","slc8a3"
"106887973","SMOC1"
"106887974","ZDHHC22"
"106887975","CIPC"
"106887976","GPATCH2L"
"106887977","RGS6"
"106887978","FAM98B"
"106887979","RASGRP1"
"106887981","ACTN1"
"106887980","CLASP2"
"106887982","LOC106887982"
"106887983","SYNJ2BP"
"106887984","COX16"
"106887985","SYNJ2BP"
"106887986","FLRT2"
"106887988","SLC10A1"
"106887989","SRSF5"
"106887991","CFL2"
"106887992","MEIS2"
"106887995","SEL1L"
"106887996","SCG5"
"106887997","GREM1"
"106887999","AREL1"
"106888000","ARG2"
"106888001","VTI1B"
"106888002","RDH12"
"106888003","ZFYVE26"
"106888005","C15orf41"
"106888006","SPRED1"
"106888007","FMN1"
"106888008","NEK9"
"106888009","BAZ1A"
"106888011","EXD2"
"106888012","ESRRB"
"106888013","TMED10"
"106888014","SCFD1"
"106888015","SPTLC2"
"106888016","DIO2"
"106888017","GPHN"
"106888018","DCAF5"
"106888019","THBS1"
"106888022","LIN52"
"106888023","KATNBL1"
"106888024","PSMA6"
"106888025","AHSA1"
"106888026","acss1"
"106888027","ABCD4"
"106888028","IRF2BPL"
"106888029","AQR"
"106888030","ZNF770"
"106888031","LOC106888031"
"106888032","MPP5"
"106888033","MBIP"
"106888035","G2E3"
"106888021","WSB2"
"106888036","BRMS1L"
"106888037","C14orf1"
"106888038","FLVCR2"
"106888039","GALNT16"
"106888040","STXBP6"
"106888041","PRKD1"
"106888042","PIGH"
"106888043","PLEKHH1"
"106888044","ZFP36L1"
"106888045","SSTR1"
"106888046","TMED8"
"106888047","MED6"
"106888048","ZNF410"
"106888049","SPTSSA"
"106888050","BMF"
"106888051","KIAA0391"
"106888052","DCAF4"
"106888053","LTBP2"
"106888054","MIPOL1"
"106888056","PAPLN"
"106888057","NPAS3"
"106888058","PAX9"
"106888059","SLC25A21"
"106888060","RAD51B"
"106888063","TMEM63C"
"106888064","ARHGAP11A"
"106888065","EGLN3"
"106888066","EAPP"
"106888067","ISCA2"
"106888069","CNTNAP4"
"106888070","ITPRIPL1"
"106888071","INSC"
"106888072","CBFA2T3"
"106888073","BANP"
"106888075","NECAB2"
"106888076","CCNE1"
"106888077","CHST8"
"106888078","FTO"
"106888079","SLC7A10"
"106888080","DPEP3"
"106888082","CEBPA"
"106888083","IRF8"
"106888084","CMTM3"
"106888085","PLEKHF1"
"106888086","DUS2"
"106888088","TOX3"
"106888089","NAT1"
"106888091","CENPN"
"106888093","GAS8"
"106888094","LOC106888094"
"106888097","LOC106888097"
"106888098","DUSP15"
"106888099","ZNF469"
"106888100","LOC106888100"
"106888105","LOC106888105"
"106888106","NUDT19"
"106888081","LOC106888081"
"106888107","PEPD"
"106888108","GPI"
"106888109","PDCD2L"
"106888110","DYNC1LI2"
"106888111","LOC106888111"
"106888112","VAT1L"
"106888113","CDYL2"
"106888114","PPP1R3E"
"106888115","PKD1L2"
"106888116","CMIP"
"106888118","WFDC1"
"106888119","USP10"
"106888120","FOXL1"
"106888117","PDCD6IP"
"106888121","FOXF1"
"106888122","SLC7A5"
"106888123","CYBA"
"106888124","PIEZO1"
"106888125","CDT1"
"106888126","CDH15"
"106888127","ZNF276"
"106888128","TCF25"
"106888129","DEF8"
"106888130","ZFHX3"
"106888131","PHLPP2"
"106888132","LOC106888132"
"106888133","VSTM2B"
"106888134","N4BP1"
"106888135","CBLN1"
"106888136","LOC106888136"
"106888137","IRX3"
"106888138","IRX6"
"106888139","SLC6A2"
"106888140","DDX28"
"106888141","NFATC3"
"106888142","LOC106888142"
"106888143","HSF4"
"106888144","SALL1"
"106888145","ZNF423"
"106888147","ADCY7"
"106888148","CYLD"
"106888149","BRD7"
"106888150","PAPD5"
"106888151","NKD1"
"106888152","SNX20"
"106888153","CNEP1R1"
"106888154","HEATR3"
"106888159","VPS4A"
"106888160","CPNE7"
"106888161","COG8"
"106888162","NIP7"
"106888163","POP4"
"106888165","ces3"
"106888166","CDK10"
"106888167","SHCBP1"
"106888164","GLB1"
"106888168","CKLF"
"106888170","NUDT7"
"106888171","TRAPPC2L"
"106888173","CDH3"
"106888174","SNTB2"
"106888175","HAS3"
"106888177","CHTF8"
"106888178","GINS2"
"106888179","SPIRE2"
"106888176","TMPPE"
"106888180","CIRH1A"
"106888181","LOC106888181"
"106888183","GAN"
"106888184","VPS9D1"
"106888185","Sult5a1"
"106888187","SPATA2L"
"106888188","LOC106888188"
"106888189","SDR42E1"
"106888186","ELMO1"
"106888191","MVD"
"106888192","HSD17B2"
"106888193","DBNDD1"
"106888194","TDRD12"
"106888195","FOXC2"
"106888197","CIDEC"
"106888198","DYNLRB2"
"106888199","DPEP1"
"106888200","KCNG4"
"106888202","SLC22A31"
"106888205","LOC106888205"
"106888172","HORMAD2"
"106888206","CLEC3A"
"106888207","CBFA2T3"
"106888209","PABPN1L"
"106888219","MYLK3"
"106888220","GPT2"
"106888221","ORC6"
"106888222","CDCA9"
"106888223","C16orf87"
"106888227","ZNF821"
"106888228","IST1"
"106888229","GPATCH1"
"106888231","LRP3"
"106888233","ANKRD27"
"106888230","TRANK1"
"106888234","RGS9BP"
"106888235","PDCD5"
"106888237","ATMIN"
"106888238","ANKRD11"
"106888236","CCK"
"106888239","NFAT5"
"106888240","NOB1"
"106888241","RIPK3"
"106888242","SLC7A6"
"106888244","SLC7A6OS"
"106888245","SLC12A4"
"106888243","MYRIP"
"106888246","ADAT1"
"106888248","CHST6"
"106888249","TMEM231"
"106888250","GABARAPL2"
"106888251","DHX38"
"106888253","LOC106888253"
"106888252","ANLN"
"106888255","LOC106888255"
"106888256","SIAH1"
"106888257","CHD9"
"106888258","UBA2"
"106888259","WTIP"
"106888261","AP1G1"
"106888262","RPL13"
"106888260","EPDR1"
"106888263","KLHL36"
"106888264","COTL1"
"106888265","FBXO31"
"106888266","PHKB"
"106888247","AIFM3"
"106888267","STARD3NL"
"106888268","SLC7A5"
"106888269","VPS35"
"106888270","LOC106888270"
"106888271","LSM14A"
"106888272","KIAA0355"
"106888273","SS18L2"
"106888275","MBTPS1"
"106888276","CMTM4"
"106888277","BCO1"
"106888278","KARS"
"106888279","CHST4"
"106888280","TERF2IP"
"106888281","URI1"
"106888282","DNAJA2"
"106888283","MARVELD3"
"106888284","CDH11"
"106888285","LONP2"
"106888287","CEBPG"
"106888288","PLA2G15"
"106888289","CDH13"
"106888286","KIAA0895"
"106888290","TUBB3"
"106888291","TUBB3"
"106888292","MC1R"
"106888293","TK2"
"106888294","CA5B"
"106888297","LOC106888297"
"106888298","KCTD15"
"106888295","AOAH"
"106888301","ITFG1"
"106888302","RHPN2"
"106888303","C19orf40"
"106888304","MMP2"
"106888305","DNAAF1"
"106888306","HSDL1"
"106888307","HSDL1"
"106888308","WWOX"
"106888309","GALNS"
"106888310","APRT"
"106888311","DYNC1LI2"
"106888312","LOC106888312"
"106888313","ZDHHC7"
"106888314","MAF"
"106888315","NETO2"
"106888317","COX4I1"
"106888318","LOC106888318"
"106888319","NAT1"
"106888320","MPHOSPH6"
"106888322","CEP89"
"106888324","SLC7A9"
"106888323","TICAM2"
"106888325","SPG7"
"106888326","ZNF536"
"106888327","KIAA0513"
"106888328","CCDC112"
"106888329","CYB5B"
"106888330","CCDC79"
"106888331","NAE1"
"106888332","CA7"
"106888333","SMPD3"
"106888335","ZNF507"
"106888336","PSMD7"
"106888337","ZCCHC14"
"106888334","YTHDC2"
"106888338","CDH8"
"106888339","OSGIN1"
"106888340","CDH5"
"106888342","PRMT7"
"106888343","FANCA"
"106888344","RBL2"
"106888346","CRISPLD2"
"106888347","LPCAT2"
"106888348","CAPNS2"
"106888349","MLYCD"
"106888351","HSBP1"
"106888350","FEM1C"
"106888353","TERF2"
"106888354","TMED6"
"106888355","UQCRFS1"
"106888357","RNF166"
"106888358","TLDC1"
"106888359","CBFA2T3"
"106888356","ALDH7A1"
"106888360","LOC106888360"
"106888361","C19orf12"
"106888362","ZC3H18"
"106888363","PGGT1B"
"106888364","ACSF3"
"106888365","WWP2"
"106888366","EMC8"
"106888367","ESRP2"
"106888368","MAP1LC3B"
"106888369","RRAD"
"106888370","RPGRIP1L"
"106888372","KLHDC4"
"106888371","TRIM36"
"106888373","ADAMTS18"
"106888374","HPRT1"
"106888375","GSE1"
"106888376","CES1"
"106888377","TANGO6"
"106888378","CHMP1A"
"106888379","ZFPM1"
"106888381","HP"
"106888383","PDP2"
"106888384","CDH1"
"106888385","ATP2C2"
"106888386","ATP2C2"
"106888388","TSHZ3"
"106888390","PLCG2"
"106888387","GRAMD3"
"106888391","AKTIP"
"106888392","BEAN1"
"106888393","MTHFSD"
"106888394","FAM96B"
"106888395","CMC2"
"106888397","TAT"
"106888398","JPH3"
"106888399","TMEM200A"
"106888400","EPB41L2"
"106888401","ARHGAP18"
"106888402","LAMA2"
"106888404","SAMD3"
"106888405","SMLR1"
"106888407","C6orf58"
"106888408","THEMIS"
"106888409","TMEM244"
"106888406","KCNN2"
"106888410","PTPRK"
"106888411","L3MBTL3"
"106888412","EPB41L2"
"106888413","GCNT1"
"106888414","ACR"
"106888416","LOC106888416"
"106888417","PSAT1"
"106888418","FAM189A2"
"106888415","MAP9"
"106888419","VPS13A"
"106888420","GNA14"
"106888421","TLE1"
"106888423","APBA1"
"106888422","GRID2"
"106888424","PRUNE2"
"106888425","TLE4"
"106888426","GNAQ"
"106888427","CEP78"
"106888428","RFK"
"106888429","PTAR1"
"106888430","DBF4B"
"106888431","NMT1"
"106888432","FAM187B"
"106888433","ADAM11"
"106888434","NSF"
"106888436","NSF"
"106888437","WNT9B"
"106888438","GTSF1"
"106888435","PPP1R3B"
"106888439","LOC106888439"
"106888440","WNT3"
"106888441","C1QL1"
"106888442","KIF18B"
"106888443","CCDC43"
"106888444","LOC106888444"
"106888445","LOC106888445"
"106888446","LOC106888446"
"106888447","LOC106888447"
"106888448","DCAKD"
"106888450","CCDC103"
"106888451","C17orf104"
"106888452","EFTUD2"
"106888453","PLCD3"
"106888454","NMT1"
"106888455","GJC1"
"106888457","GOSR2"
"106888458","GFAP"
"106888459","LOC106888459"
"106888456","SFRP2"
"106888460","C9orf78"
"106888461","MED27"
"106888462","TRAF1"
"106888463","LMX1B"
"106888464","LHX2"
"106888467","PHF19"
"106888465","FGG"
"106888469","NTNG2"
"106888470","PTGES"
"106888471","PRRX2"
"106888473","SPTAN1"
"106888474","NTMT1"
"106888472","PRAG1"
"106888475","TOR1B"
"106888476","HMCN2"
"106888477","FUBP3"
"106888478","PRDM12"
"106888479","FIBCD1"
"106888480","MED27"
"106888481","CCDC180"
"106888483","SARDH"
"106888484","FAM69B"
"106888482","NPY5R"
"106888485","NOTCH1"
"106888486","SDCCAG3"
"106888487","DNLZ"
"106888488","LOC106888488"
"106888489","B3GALT4"
"106888490","TTLL11"
"106888491","PTGS1"
"106888493","NR5A1"
"106888494","NR6A1"
"106888495","OLFML2A"
"106888492","NPY1R"
"106888496","RPL35"
"106888497","ARPC5L"
"106888498","RABEPK"
"106888499","MED22"
"106888500","STKLD1"
"106888501","SURF1"
"106888502","SURF2"
"106888504","SURF4"
"106888503","APELA"
"106888505","RPL7A"
"106888506","REXO4"
"106888507","MED22"
"106888508","CCBL1"
"106888509","EXOSC2"
"106888510","MRPS2"
"106888512","gtf3c5"
"106888513","UBAC1"
"106888515","SURF6"
"106888516","ASS1"
"106888517","RXRA"
"106888518","ZDHHC12"
"106888520","LAMC3"
"106888521","SLC2A6"
"106888522","GPR144"
"106888523","LHX3"
"106888524","BARHL1"
"106888527","CUTA"
"106888528","DBH"
"106888529","LOC106888529"
"106888532","C9orf171"
"106888534","TMEM8C"
"106888535","LOC106888535"
"106888533","GRID2"
"106888536","QRFP"
"106888537","GAPVD1"
"106888538","HSPA5"
"106888539","PPP6C"
"106888540","WDR34"
"106888542","SET"
"106888543","SLC2A8"
"106888541","CPXM1"
"106888544","GARNL3"
"106888545","FNBP1"
"106888546","CRB2"
"106888547","IDH3B"
"106888549","RALGPS1"
"106888551","ANGPTL2"
"106888550","LOC106888550"
"106888552","LHX6"
"106888553","NDUFA8"
"106888554","MORN5"
"106888555","MRRF"
"106888557","RBM18"
"106888558","RC3H2"
"106888556","RHOBTB2"
"106888559","PDCL"
"106888563","CRAT"
"106888564","DOLPP1"
"106888565","CRAT"
"106888562","LOC106888562"
"106888566","STOM"
"106888567","GSN"
"106888568","TSC1"
"106888570","AK8"
"106888569","RTKN"
"106888571","C9orf9"
"106888574","UCK1"
"106888575","PRRC2B"
"106888573","INO80B"
"106888576","NTMT1"
"106888577","ASB6"
"106888560","LOC106888560"
"106888579","TLX1"
"106888580","RABGAP1"
"106888581","GPR21"
"106888582","SEC16A"
"106888584","OLFM1"
"106888583","LOC106888583"
"106888585","LRRC8A"
"106888586","PBX3"
"106888587","ZER1"
"106888588","CAMSAP1"
"106888590","COL5A1"
"106888593","PPAPDC3"
"106888589","DOK1"
"106888594","FAM78A"
"106888596","ZBTB34"
"106888597","GPR107"
"106888598","RAB14"
"106888599","MAPKAP1"
"106888600","LOC106888600"
"106888602","GPSM1"
"106888604","SCAI"
"106888605","FAM73B"
"106888606","VAV3"
"106888608","VAV2"
"106888609","BRD3"
"106888607","C4orf27"
"106888611","ABL1"
"106888612","SETX"
"106888613","TOR1A"
"106888615","ADAMTSL2"
"106888614","ANXA10"
"106888616","FAM163B"
"106888617","NEK6"
"106888618","PSMB7"
"106888619","NCS1"
"106888620","GTF3C4"
"106888622","PPP2R4"
"106888621","LOC106888621"
"106888624","ZBTB43"
"106888625","FBXW2"
"106888626","LOC106888626"
"106888627","SH3GLB2"
"106888628","C4orf46"
"106888629","PPP1R26"
"106888630","C9orf116"
"106888631","SNAPC4"
"106888633","PDGFC"
"106888634","INPP5E"
"106888635","PMPCA"
"106888636","CEL"
"106888637","GFI1B"
"106888640","NUP214"
"106888638","MAP9"
"106888641","RALGDS"
"106888642","GBGT1"
"106888643","GBGT1"
"106888644","USP20"
"106888647","DOLK"
"106888648","NUP188"
"106888646","LOC106888646"
"106888649","TBC1D13"
"106888650","C9orf69"
"106888651","NACC2"
"106888653","DENND1A"
"106888652","DCHS2"
"106888654","ZBTB26"
"106888655","QSOX2"
"106888656","ADAMTS13"
"106888657","CACFD1"
"106888658","DDX31"
"106888660","RAPGEF1"
"106888659","RNF175"
"106888661","GOLGA1"
"106888662","gtf3c5"
"106888663","CEL"
"106888664","CNTRL"
"106888665","WDR5"
"106888667","C9orf114"
"106888666","TMEM154"
"106888669","c5"
"106888671","TTF1"
"106888672","AGPAT2"
"106888673","EGFL7"
"106888675","PSMD5"
"106888676","KCNT1"
"106888674","LRP5L"
"106888677","ZBTB26"
"106888678","PKN3"
"106888680","AIF1L"
"106888681","UGT2A3"
"106888682","STAP1"
"106888685","SULT1B1"
"106888686","TMPRSS11D"
"106888683","LRP5L"
"106888688","Tmprss11c"
"106888689","YTHDC1"
"106888690","EPHA5"
"106888691","TECRL"
"106888694","LPHN3"
"106888696","UBA6"
"106888698","CENPC"
"106888695","ARL9"
"106888699","SULT1B1"
"106888700","SULT1B1"
"106888706","CDCA2"
"106888707","STC1"
"106888704","NOA1"
"106888708","ADRA1A"
"106888709","lrrtm4"
"106888710","KCTD9"
"106888711","DOCK5"
"106888712","NKX2-6"
"106888713","NKX3-1"
"106888719","BNIP3L"
"106888715","VPS16"
"106888720","DPYSL2"
"106888721","PPP2R2A"
"106888723","NEFL"
"106888724","NEFM"
"106888725","GNRH1"
"106888728","SLC25A37"
"106888729","KCTD9"
"106888726","DQX1"
"106888730","EBF2"
"106888731","ADAM28"
"106888733","MN1"
"106888734","PITPNB"
"106888735","EEFSEC"
"106888736","SELENOK"
"106888737","LRTM1"
"106888738","LOC106888738"
"106888739","IL17RD"
"106888740","PDE12"
"106888741","DENND6A"
"106888743","HMCES"
"106888744","TMEM40"
"106888742","WBP1"
"106888747","DNAJB8"
"106888750","APPL1"
"106888753","CELSR3"
"106888754","SLC26A6"
"106888752","NPY2R"
"106888755","UQCRC1"
"106888756","SLMAP"
"106888757","LRAT"
"106888758","FLNB"
"106888760","FAM208A"
"106888759","LOC106888759"
"106888763","MGLL"
"106888764","ABTB1"
"106888765","CACNA1D"
"106888766","DDX60"
"106888767","TKT"
"106888768","IP6K2"
"106888769","H1FX"
"106888770","RAB7A"
"106888771","RPN1"
"106888773","ARF4"
"106888774","SEC61A1"
"106888772","WDR54"
"106888776","PODXL2"
"106888777","DCP1A"
"106888778","ARHGEF3"
"106888780","GATA2"
"106888779","HPGDS"
"106888782","HESX1"
"106888783","LOC106888783"
"106888784","COPG1"
"106888785","ABHD6"
"106888787","DNASE1L3"
